transaccion_id,fecha,año,mes,dia,dia_semana,semana_año,cliente_id,nombre_cliente,tipo_cliente,segmento_cliente,ciudad,producto_id,nombre_producto,categoria_producto,subcategoria_producto,canal_venta,cantidad,precio_lista,descuento_porcentaje,precio_unitario,costo_unitario,costo_total,ingreso_total,utilidad_bruta,margen_porcentaje,vendedor_id,vendedor_nombre,metodo_pago,dias_entrega,devolucion,evento_id,campana
TRX-2024-02355,2024-09-13,2024,9,13,Friday,37,CLI-CORP-005,Grupo Melo,B2B,Corporativo,Colón,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Corporativo,39,180.0,0.0,180.0,75.0,2925.0,7020.0,4095.0,58.33,VEN-003,Roberto Chen,Transferencia,1,False,,
TRX-2024-02356,2024-09-13,2024,9,13,Friday,37,CLI-RG-014,Restaurante Los Camisones,B2B,Restaurante Gourmet,Santiago,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,17,68.0,10.99,60.52,28.0,476.0,1028.9,552.9,53.74,VEN-005,Luuis Castillo,Transferencia,5,False,,
TRX-2024-02357,2024-09-13,2024,9,13,Friday,37,CLI-CONV-005,Minisuper Express Colón,B2B,Tienda Conveniencia,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,21,18.0,0.0,18.0,7.5,157.5,378.0,220.5,58.33,VEN-003,Roberto Chen,Transferencia,3,False,,
TRX-2024-02358,2024-09-14,2024,9,14,Saturday,37,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,30,18.0,0.0,18.0,7.5,225.0,540.0,315.0,58.33,VEN-004,Ana Pérez,Transferencia,3,False,,
TRX-2024-02359,2024-09-14,2024,9,14,Saturday,37,CLI-H5-006,Westin Playa Bonita,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,20,42.0,13.08,36.51,18.0,360.0,730.16,370.16,50.7,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,,
TRX-2024-02360,2024-09-14,2024,9,14,Saturday,37,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,62,18.0,5.0,17.1,7.5,465.0,1060.2,595.2,56.14,VEN-004,Ana Pérez,Transferencia,1,False,,
TRX-2024-02361,2024-09-14,2024,9,14,Saturday,37,CLI-CORP-003,Banco General,B2B,Corporativo,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Corporativo,58,180.0,5.0,171.0,75.0,4350.0,9918.0,5568.0,56.14,VEN-001,Carlos Mendoza,Tarjeta Crédito,5,False,,
TRX-2024-02362,2024-09-14,2024,9,14,Saturday,37,CLI-CONV-001,Delta Vía España,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,7,42.0,0.0,42.0,18.0,126.0,294.0,168.0,57.14,VEN-002,María Gonzáles,Transferencia,5,False,,
TRX-2024-02363,2024-09-14,2024,9,14,Saturday,37,CLI-LIC-011,Vinos y Licores Chitré,B2B,Licorería Especializada,Chitré,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,33,32.0,0.0,32.0,14.0,462.0,1056.0,594.0,56.25,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-02364,2024-09-14,2024,9,14,Saturday,37,CLI-FINAL-006,Laura Sánchez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,2,180.0,6.38,168.51,75.0,150.0,337.02,187.02,55.49,VEN-001,Carlos Mendoza,Tarjeta Crédito,5,False,,
TRX-2024-02365,2024-09-14,2024,9,14,Saturday,37,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,39,18.0,0.0,18.0,7.5,292.5,702.0,409.5,58.33,VEN-004,Ana Pérez,Transferencia,2,False,,
TRX-2024-02366,2024-09-14,2024,9,14,Saturday,37,CLI-BAR-008,Casa Brewing Co,B2B,Bar Top,David,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,10,180.0,0.0,180.0,75.0,750.0,1800.0,1050.0,58.33,VEN-004,Ana Pérez,Transferencia,2,False,,
TRX-2024-02367,2024-09-14,2024,9,14,Saturday,37,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,51,22.0,20.98,17.39,9.0,459.0,886.66,427.66,48.23,VEN-005,Luuis Castillo,Transferencia,3,False,,
TRX-2024-02368,2024-09-14,2024,9,14,Saturday,37,CLI-LIC-008,Licores Premium David,B2B,Licorería Especializada,David,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,40,32.0,0.0,32.0,14.0,560.0,1280.0,720.0,56.25,VEN-004,Ana Pérez,Transferencia,1,False,,
TRX-2024-02369,2024-09-14,2024,9,14,Saturday,37,CLI-FINAL-007,Diego Morales,B2C,Consumidor Final,Ciudad de Panamá,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Ecommerce,2,48.0,0.0,48.0,22.0,44.0,96.0,52.0,54.17,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,,
TRX-2024-02370,2024-09-14,2024,9,14,Saturday,37,CLI-LIC-004,Vinoteca 507,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,23,42.0,0.0,42.0,18.0,414.0,966.0,552.0,57.14,VEN-002,María Gonzáles,Transferencia,1,False,,
TRX-2024-02371,2024-09-14,2024,9,14,Saturday,37,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,32,18.0,0.0,18.0,8.0,256.0,576.0,320.0,55.56,VEN-001,Carlos Mendoza,Crédito 30 días,2,False,,
TRX-2024-02372,2024-09-14,2024,9,14,Saturday,37,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,14,42.0,0.0,42.0,18.0,252.0,588.0,336.0,57.14,VEN-004,Ana Pérez,Crédito 30 días,2,False,,
TRX-2024-02373,2024-09-15,2024,9,15,Sunday,37,CLI-FINAL-007,Diego Morales,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,2,180.0,0.0,180.0,75.0,150.0,360.0,210.0,58.33,VEN-002,María Gonzáles,Efectivo,3,False,,
TRX-2024-02374,2024-09-15,2024,9,15,Sunday,37,CLI-BAR-006,Barlovento,B2B,Bar Top,Bocas del Toro,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,12,42.0,0.0,42.0,18.0,216.0,504.0,288.0,57.14,VEN-004,Ana Pérez,Crédito 30 días,2,False,,
TRX-2024-02375,2024-09-15,2024,9,15,Sunday,37,CLI-SUP-004,Super 99 David,B2B,Supermercado,David,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,85,18.0,5.0,17.1,7.5,637.5,1453.5,816.0,56.14,VEN-004,Ana Pérez,Transferencia,2,False,,
TRX-2024-02376,2024-09-15,2024,9,15,Sunday,37,CLI-BAR-003,Istmo Brew Pub,B2B,Bar Top,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,24,68.0,0.0,68.0,28.0,672.0,1632.0,960.0,58.82,VEN-001,Carlos Mendoza,Transferencia,1,False,,
TRX-2024-02377,2024-09-15,2024,9,15,Sunday,37,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Supermercados,45,85.0,9.61,76.83,36.0,1620.0,3457.26,1837.26,53.14,VEN-001,Carlos Mendoza,Transferencia,3,False,,
TRX-2024-02378,2024-09-15,2024,9,15,Sunday,37,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,87,18.0,11.66,15.9,7.5,652.5,1383.33,730.83,52.83,VEN-005,Luuis Castillo,Tarjeta Crédito,5,False,,
TRX-2024-02379,2024-09-15,2024,9,15,Sunday,37,CLI-FINAL-004,Ana Martínez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,2,180.0,0.0,180.0,75.0,150.0,360.0,210.0,58.33,VEN-002,María Gonzáles,Efectivo,4,False,,
TRX-2024-02380,2024-09-15,2024,9,15,Sunday,37,CLI-CONV-003,7-Eleven Albrook,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,14,42.0,0.0,42.0,18.0,252.0,588.0,336.0,57.14,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-02381,2024-09-15,2024,9,15,Sunday,37,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,16,32.0,5.8,30.14,14.0,224.0,482.31,258.31,53.56,VEN-005,Luuis Castillo,Tarjeta Crédito,3,False,,
TRX-2024-02382,2024-09-16,2024,9,16,Monday,38,CLI-H5-006,Westin Playa Bonita,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Horeca Premium,10,180.0,0.0,180.0,75.0,750.0,1800.0,1050.0,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,,
TRX-2024-02383,2024-09-16,2024,9,16,Monday,38,CLI-RG-013,Il Baretto,B2B,Restaurante Gourmet,Coronado,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,5,42.0,0.0,42.0,18.0,90.0,210.0,120.0,57.14,VEN-003,Roberto Chen,Crédito 30 días,1,False,,
TRX-2024-02384,2024-09-16,2024,9,16,Monday,38,CLI-H4-008,Hotel Castilla,B2B,Hotel 4 Estrellas,David,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,20,68.0,0.0,68.0,28.0,560.0,1360.0,800.0,58.82,VEN-004,Ana Pérez,Tarjeta Crédito,2,False,,
TRX-2024-02385,2024-09-16,2024,9,16,Monday,38,CLI-RG-004,Intimo,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,7,68.0,10.59,60.8,28.0,196.0,425.59,229.59,53.95,VEN-001,Carlos Mendoza,Crédito 30 días,2,False,,
TRX-2024-02386,2024-09-16,2024,9,16,Monday,38,CLI-H5-006,Westin Playa Bonita,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Horeca Premium,9,18.0,0.0,18.0,8.0,72.0,162.0,90.0,55.56,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-02387,2024-09-16,2024,9,16,Monday,38,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,26,22.0,0.0,22.0,9.0,234.0,572.0,338.0,59.09,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,,
TRX-2024-02388,2024-09-17,2024,9,17,Tuesday,38,CLI-RG-012,The Rock,B2B,Restaurante Gourmet,Boquete,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Ecommerce,13,180.0,18.19,147.26,75.0,975.0,1914.44,939.44,49.07,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,,
TRX-2024-02389,2024-09-17,2024,9,17,Tuesday,38,CLI-BAR-006,Barlovento,B2B,Bar Top,Bocas del Toro,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,23,68.0,0.0,68.0,28.0,644.0,1564.0,920.0,58.82,VEN-001,Carlos Mendoza,Tarjeta Crédito,4,False,,
TRX-2024-02390,2024-09-17,2024,9,17,Tuesday,38,CLI-CONV-003,7-Eleven Albrook,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,6,42.0,0.0,42.0,18.0,108.0,252.0,144.0,57.14,VEN-001,Carlos Mendoza,Crédito 30 días,5,False,,
TRX-2024-02391,2024-09-17,2024,9,17,Tuesday,38,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,103,22.0,5.0,20.9,9.0,927.0,2152.7,1225.7,56.94,VEN-001,Carlos Mendoza,Crédito 30 días,5,False,,
TRX-2024-02392,2024-09-17,2024,9,17,Tuesday,38,CLI-RG-015,El Trapiche,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Horeca Premium,19,22.0,0.0,22.0,9.0,171.0,418.0,247.0,59.09,VEN-002,María Gonzáles,Crédito 30 días,2,False,,
TRX-2024-02393,2024-09-17,2024,9,17,Tuesday,38,CLI-LIC-012,Licorería Penonomé,B2B,Licorería Especializada,Penonomé,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,43,42.0,0.0,42.0,18.0,774.0,1806.0,1032.0,57.14,VEN-002,María Gonzáles,Tarjeta Crédito,5,False,,
TRX-2024-02394,2024-09-18,2024,9,18,Wednesday,38,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,42,22.0,0.0,22.0,9.0,378.0,924.0,546.0,59.09,VEN-005,Luuis Castillo,Transferencia,5,False,,
TRX-2024-02395,2024-09-18,2024,9,18,Wednesday,38,CLI-BAR-008,Casa Brewing Co,B2B,Bar Top,David,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,13,68.0,0.0,68.0,28.0,364.0,884.0,520.0,58.82,VEN-004,Ana Pérez,Transferencia,3,False,,
TRX-2024-02396,2024-09-18,2024,9,18,Wednesday,38,CLI-RG-015,El Trapiche,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,20,65.0,6.63,60.69,28.0,560.0,1213.79,653.79,53.86,VEN-002,María Gonzáles,Crédito 30 días,4,False,,
TRX-2024-02397,2024-09-18,2024,9,18,Wednesday,38,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,51,18.0,5.0,17.1,7.5,382.5,872.1,489.6,56.14,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-02398,2024-09-18,2024,9,18,Wednesday,38,CLI-H4-002,Hotel Isla Verde,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,13,42.0,0.0,42.0,18.0,234.0,546.0,312.0,57.14,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-02399,2024-09-19,2024,9,19,Thursday,38,CLI-LIC-004,Vinoteca 507,B2B,Licorería Especializada,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,32,18.0,0.0,18.0,7.5,240.0,576.0,336.0,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,4,False,,
TRX-2024-02400,2024-09-19,2024,9,19,Thursday,38,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Retail Moderno,46,42.0,0.0,42.0,18.0,828.0,1932.0,1104.0,57.14,VEN-005,Luuis Castillo,Crédito 30 días,5,False,,
TRX-2024-02401,2024-09-19,2024,9,19,Thursday,38,CLI-FINAL-007,Diego Morales,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,2,180.0,0.0,180.0,75.0,150.0,360.0,210.0,58.33,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-02402,2024-09-19,2024,9,19,Thursday,38,CLI-FINAL-014,Isabella Ramírez,B2C,Consumidor Final,Boquete,RCP-SO15-750,Ron Caña Solera 15 Años,Extra Añejo,Premium,Duty Free,3,85.0,0.0,85.0,36.0,108.0,255.0,147.0,57.65,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,,
TRX-2024-02403,2024-09-19,2024,9,19,Thursday,38,CLI-LIC-010,Licorería La Bodega,B2B,Licorería Especializada,Santiago,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,48,32.0,0.0,32.0,14.0,672.0,1536.0,864.0,56.25,VEN-005,Luuis Castillo,Transferencia,3,False,,
TRX-2024-02404,2024-09-19,2024,9,19,Thursday,38,CLI-LIC-006,El Bodegón,B2B,Licorería Especializada,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,20,18.0,0.0,18.0,7.5,150.0,360.0,210.0,58.33,VEN-001,Carlos Mendoza,Crédito 30 días,5,False,,
TRX-2024-02405,2024-09-20,2024,9,20,Friday,38,CLI-H5-002,The Santa María Golf & Country Club,B2B,Hotel 5 Estrellas,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,6,68.0,0.0,68.0,28.0,168.0,408.0,240.0,58.82,VEN-001,Carlos Mendoza,Crédito 30 días,4,False,,
TRX-2024-02406,2024-09-20,2024,9,20,Friday,38,CLI-LIC-007,Licorería El Padrino,B2B,Licorería Especializada,David,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,28,32.0,0.0,32.0,14.0,392.0,896.0,504.0,56.25,VEN-004,Ana Pérez,Crédito 30 días,2,False,,
TRX-2024-02407,2024-09-20,2024,9,20,Friday,38,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,87,18.0,5.0,17.1,7.5,652.5,1487.7,835.2,56.14,VEN-003,Roberto Chen,Crédito 30 días,3,False,,
TRX-2024-02408,2024-09-20,2024,9,20,Friday,38,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,117,22.0,5.0,20.9,9.0,1053.0,2445.3,1392.3,56.94,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-02409,2024-09-20,2024,9,20,Friday,38,CLI-LIC-011,Vinos y Licores Chitré,B2B,Licorería Especializada,Chitré,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,25,32.0,0.0,32.0,14.0,350.0,800.0,450.0,56.25,VEN-005,Luuis Castillo,Transferencia,2,False,,
TRX-2024-02410,2024-09-20,2024,9,20,Friday,38,CLI-FINAL-014,Isabella Ramírez,B2C,Consumidor Final,Boquete,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,1,180.0,0.0,180.0,75.0,75.0,180.0,105.0,58.33,VEN-005,Luuis Castillo,Efectivo,1,False,,
TRX-2024-02411,2024-09-20,2024,9,20,Friday,38,CLI-H4-003,Hotel Riande Continental,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-EA12-750,Ron Caña Extra Añejo 12 Años,Extra Añejo,Premium,Horeca Premium,16,68.0,0.0,68.0,28.0,448.0,1088.0,640.0,58.82,VEN-002,María Gonzáles,Tarjeta Crédito,2,False,,
TRX-2024-02412,2024-09-21,2024,9,21,Saturday,38,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,58,18.0,5.0,17.1,7.5,435.0,991.8,556.8,56.14,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-02413,2024-09-21,2024,9,21,Saturday,38,CLI-RG-009,Las Clementinas,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Ecommerce,11,48.0,0.0,48.0,22.0,242.0,528.0,286.0,54.17,VEN-002,María Gonzáles,Transferencia,4,False,,
TRX-2024-02414,2024-09-21,2024,9,21,Saturday,38,CLI-SUP-002,Rey Multiplaza,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,72,18.0,5.0,17.1,7.5,540.0,1231.2,691.2,56.14,VEN-002,María Gonzáles,Transferencia,1,False,,
TRX-2024-02415,2024-09-21,2024,9,21,Saturday,38,CLI-H4-003,Hotel Riande Continental,B2B,Hotel 4 Estrellas,Ciudad de Panamá,RCP-XO18-750,Ron Caña XO 18 Años,Ultra Premium,Ultra Premium,Horeca Premium,22,245.0,0.0,245.0,105.0,2310.0,5390.0,3080.0,57.14,VEN-001,Carlos Mendoza,Transferencia,2,False,,
TRX-2024-02416,2024-09-21,2024,9,21,Saturday,38,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-RE-750,Ron Caña Reserva Especial,Añejo,Core,Supermercados,44,38.0,0.0,38.0,16.5,726.0,1672.0,946.0,56.58,VEN-003,Roberto Chen,Tarjeta Crédito,2,False,,
TRX-2024-02417,2024-09-21,2024,9,21,Saturday,38,CLI-BAR-003,Istmo Brew Pub,B2B,Bar Top,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,8,65.0,0.0,65.0,28.0,224.0,520.0,296.0,56.92,VEN-002,María Gonzáles,Crédito 30 días,2,False,,
TRX-2024-02418,2024-09-21,2024,9,21,Saturday,38,CLI-SUP-006,Super Centro Santiago,B2B,Supermercado,Santiago,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,30,22.0,0.0,22.0,9.0,270.0,660.0,390.0,59.09,VEN-005,Luuis Castillo,Crédito 30 días,5,False,,
TRX-2024-02419,2024-09-21,2024,9,21,Saturday,38,CLI-BAR-007,Zanzibar,B2B,Bar Top,Bocas del Toro,RCP-A8-750,Ron Caña Añejo 8 Años,Añejo,Core,Horeca Premium,20,42.0,0.0,42.0,18.0,360.0,840.0,480.0,57.14,VEN-003,Roberto Chen,Crédito 30 días,5,False,,
TRX-2024-02420,2024-09-21,2024,9,21,Saturday,38,CLI-CONV-001,Delta Vía España,B2B,Tienda Conveniencia,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,7,32.0,18.5,26.08,14.0,98.0,182.56,84.56,46.32,VEN-001,Carlos Mendoza,Transferencia,5,False,,
TRX-2024-02421,2024-09-22,2024,9,22,Sunday,38,CLI-SUP-005,El Machetazo Colón,B2B,Supermercado,Colón,RCP-SP-750,Ron Caña Spiced,Especialidad,Entry,Supermercados,83,22.0,5.0,20.9,9.0,747.0,1734.7,987.7,56.94,VEN-003,Roberto Chen,Crédito 30 días,4,False,,
TRX-2024-02422,2024-09-22,2024,9,22,Sunday,38,CLI-RG-007,Tantalo Kitchen,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-KIT-DEG,Kit Degustación Premium,Gift,Gift,Ecommerce,14,48.0,0.0,48.0,22.0,308.0,672.0,364.0,54.17,VEN-002,María Gonzáles,Transferencia,2,False,,
TRX-2024-02423,2024-09-22,2024,9,22,Sunday,38,CLI-FINAL-006,Laura Sánchez,B2C,Consumidor Final,Ciudad de Panamá,RCP-EDLIM-750,Ron Caña Edición Limitada Roble Europeo,Ultra Premium,Ultra Premium,Duty Free,3,180.0,8.38,164.92,75.0,225.0,494.76,269.76,54.52,VEN-001,Carlos Mendoza,Tarjeta Crédito,5,False,,
TRX-2024-02424,2024-09-22,2024,9,22,Sunday,38,CLI-SUP-001,Super 99 Central,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,74,18.0,5.0,17.1,7.5,555.0,1265.4,710.4,56.14,VEN-002,María Gonzáles,Transferencia,5,False,,
TRX-2024-02425,2024-09-22,2024,9,22,Sunday,38,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Supermercados,117,18.0,5.0,17.1,7.5,877.5,2000.7,1123.2,56.14,VEN-001,Carlos Mendoza,Transferencia,4,False,,
TRX-2024-02426,2024-09-22,2024,9,22,Sunday,38,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-BL-750,Ron Caña Blanco Artesanal,Blanco,Entry,Retail Moderno,19,18.0,0.0,18.0,7.5,142.5,342.0,199.5,58.33,VEN-002,María Gonzáles,Transferencia,4,False,,
TRX-2024-02427,2024-09-22,2024,9,22,Sunday,38,CLI-FINAL-006,Laura Sánchez,B2C,Consumidor Final,Ciudad de Panamá,RCP-XO18-750,Ron Caña XO 18 Años,Ultra Premium,Ultra Premium,Duty Free,3,245.0,0.0,245.0,105.0,315.0,735.0,420.0,57.14,VEN-001,Carlos Mendoza,Tarjeta Crédito,3,False,,
TRX-2024-02428,2024-09-23,2024,9,23,Monday,39,CLI-LIC-001,La Europea Premium,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,46,32.0,0.0,32.0,14.0,644.0,1472.0,828.0,56.25,VEN-002,María Gonzáles,Transferencia,1,False,,
TRX-2024-02429,2024-09-23,2024,9,23,Monday,39,CLI-SUP-003,Riba Smith Paitilla,B2B,Supermercado,Ciudad de Panamá,RCP-A5-375,Ron Caña Añejo 5 Años,Añejo,Core,Supermercados,49,18.0,0.0,18.0,8.0,392.0,882.0,490.0,55.56,VEN-001,Carlos Mendoza,Transferencia,3,False,,
TRX-2024-02430,2024-09-23,2024,9,23,Monday,39,CLI-RG-001,Manolo Caracol,B2B,Restaurante Gourmet,Ciudad de Panamá,RCP-GIFT-A8,Gift Set Añejo 8 Años + 2 Copas,Gift,Gift,Ecommerce,16,65.0,0.0,65.0,28.0,448.0,1040.0,592.0,56.92,VEN-001,Carlos Mendoza,Tarjeta Crédito,2,False,,
TRX-2024-02431,2024-09-23,2024,9,23,Monday,39,CLI-LIC-004,Vinoteca 507,B2B,Licorería Especializada,Ciudad de Panamá,RCP-A5-750,Ron Caña Añejo 5 Años,Añejo,Core,Retail Moderno,45,32.0,0.0,32.0,14.0,630.0,1440.0,810.0,56.25,VEN-001,Carlos Mendoza,Transferencia,2,False,,
